vehicle_id,event,event_ts
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-11 22:58:00+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-11-13 16:17:01+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-13 16:48:06+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-11-14 23:54:23+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-15 01:05:50+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-11-17 15:02:07+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-17 15:44:19+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-11-17 22:34:26+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-17 23:24:19+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-11-19 13:48:56+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-19 14:28:26+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-11-19 19:30:26+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-19 20:43:09+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-11-22 13:37:50+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-22 14:21:04+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-11-22 17:43:57+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-23 15:11:56+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-11-24 02:37:56+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-24 03:21:14+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-11-24 17:18:11+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-24 17:23:40+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-11-24 17:25:41+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-24 17:26:52+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-11-24 17:28:07+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-24 17:29:06+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-11-24 17:30:26+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-24 17:31:31+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-11-24 17:32:57+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-24 18:32:59+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-11-25 16:25:50+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-25 17:08:41+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-11-25 21:25:48+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-25 22:24:32+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-11-26 00:57:58+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-27 14:44:24+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-11-27 14:45:21+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-27 16:01:06+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-11-29 04:54:14+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-29 05:37:43+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-11-30 00:27:09+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-30 01:10:59+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-11-30 22:15:30+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-11-30 23:17:59+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-01 19:02:14+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-01 19:45:52+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-02 17:35:19+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-02 18:11:04+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-02 18:45:28+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-02 19:56:40+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-03 17:27:10+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-03 18:10:31+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-03 20:53:42+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-03 21:36:38+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-06 18:35:15+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-06 19:50:53+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-07 20:02:21+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-07 21:02:30+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-09 14:41:17+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-09 15:25:10+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-10 15:22:58+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-10 15:32:13+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-10 15:33:11+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-10 15:34:48+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-10 15:35:56+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-10 15:37:39+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-10 15:38:44+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-10 15:56:12+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-10 15:57:11+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-10 15:57:44+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-10 15:58:52+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-10 16:11:47+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-11 15:50:56+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-11 16:59:05+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-11 20:00:21+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-11 21:10:26+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-12 02:53:20+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-12 03:37:06+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-12 16:41:12+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-12 17:17:42+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-13 17:13:34+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-13 17:57:04+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-14 20:14:28+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-14 20:44:51+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-14 20:45:58+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-14 20:46:10+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-14 21:32:57+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-14 22:14:56+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-15 20:04:04+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-15 21:02:28+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-16 15:32:17+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-16 16:19:57+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-16 22:15:47+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-17 19:37:31+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-17 21:30:10+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-17 22:14:24+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-18 17:59:30+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-18 18:40:58+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-19 16:35:24+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-19 17:31:31+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-20 16:48:59+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-20 17:32:52+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-20 21:37:21+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-20 22:21:20+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-21 17:36:21+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-21 18:20:14+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-22 16:24:35+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-22 17:45:09+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-23 18:33:13+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-23 19:43:14+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-24 23:02:56+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-24 23:46:51+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-25 00:59:19+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-25 01:42:51+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-25 19:40:09+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-25 20:02:38+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-26 00:17:49+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-26 00:59:19+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-27 16:36:24+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-27 17:18:27+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-27 20:13:49+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-27 20:56:03+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-29 20:26:21+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2021-12-29 21:09:35+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2021-12-30 21:09:27+00:00
9893c80d-f282-46cf-a794-280f0306c936,Complete,2021-12-30 22:07:59+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-01 04:21:37+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-01 05:04:54+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-01 07:26:26+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-01 08:13:01+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-01 08:41:09+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-01 09:02:26+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-02 20:34:12+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-02 21:17:33+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-02 23:20:51+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-03 00:18:11+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-03 02:19:49+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-03 02:47:02+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-03 03:08:17+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-03 03:44:07+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-03 16:55:00+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-03 17:38:45+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-05 21:51:10+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-05 22:34:59+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-06 01:29:50+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-06 02:13:10+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-06 19:42:40+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-06 20:46:01+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-08 00:20:32+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-08 01:10:34+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-08 23:54:40+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-09 00:30:35+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-09 01:45:21+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-09 03:10:38+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-09 18:43:10+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-09 19:18:45+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-09 23:09:19+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-10 00:37:23+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-10 02:25:56+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-10 03:29:31+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-10 03:49:05+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-10 04:12:08+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-10 16:55:44+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-10 18:09:13+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-10 18:38:30+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-10 19:06:54+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-10 19:25:23+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-10 19:25:25+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-10 21:51:26+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-10 23:07:08+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-11 15:44:53+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-11 17:00:39+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-11 19:13:54+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-11 20:08:55+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-11 22:57:45+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-11 23:04:10+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-12 01:24:27+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-12 02:40:27+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-12 14:09:35+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-12 14:13:13+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-12 14:14:23+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-12 14:16:42+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-13 14:53:04+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-13 15:02:04+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-13 15:14:52+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-13 15:32:41+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-14 16:10:40+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-14 16:53:38+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-15 00:20:57+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-15 01:33:59+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-16 18:11:35+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-16 19:27:30+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-17 21:42:51+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-17 23:02:30+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-20 19:35:40+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-20 20:46:43+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-21 17:05:49+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-21 17:49:22+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-22 21:38:55+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-22 22:22:27+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-23 16:19:00+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-23 17:30:34+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-25 17:29:51+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-25 18:13:38+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-26 19:22:49+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-26 20:38:28+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-27 01:02:19+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-27 01:24:47+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-27 18:05:38+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-27 18:48:42+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-28 03:23:38+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-28 04:07:08+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-28 19:22:25+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-28 20:49:53+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-29 01:34:03+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-29 02:31:53+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-29 17:19:35+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-29 17:46:27+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-29 18:57:15+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-29 19:27:18+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-30 16:17:58+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-30 16:48:20+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-30 18:51:57+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-30 19:22:00+00:00
9893c80d-f282-46cf-a794-280f0306c936,Active,2022-01-30 22:13:06+00:00
9893c80d-f282-46cf-a794-280f0306c936,Aborted,2022-01-30 22:55:54+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-09-01 15:50:34+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Complete,2021-09-01 18:35:14+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-09-03 19:43:41+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Aborted,2021-09-03 22:39:47+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-09-04 19:51:31+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Aborted,2021-09-04 22:01:59+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-09-05 17:24:43+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Aborted,2021-09-05 18:33:31+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-09-06 21:12:57+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Aborted,2021-09-06 23:06:35+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-09-07 15:35:47+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Aborted,2021-09-07 23:15:21+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-09-08 19:11:59+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Aborted,2021-09-08 20:25:28+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-09-08 21:21:55+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Aborted,2021-09-08 23:22:12+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-09-09 14:58:17+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Aborted,2021-09-09 17:20:53+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-09-09 19:06:44+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Aborted,2021-09-09 19:32:36+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-09-09 23:08:38+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Aborted,2021-09-10 00:38:22+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-09-10 16:12:51+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Aborted,2021-09-10 21:59:04+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-09-12 18:11:48+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Aborted,2021-09-12 18:45:37+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-09-13 15:50:01+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Complete,2021-09-13 21:30:25+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-09-15 15:34:05+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Complete,2021-09-15 21:06:05+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-09-17 15:32:53+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Complete,2021-09-17 20:36:46+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-09-20 15:37:58+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Complete,2021-09-20 20:27:01+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-09-21 16:44:56+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Aborted,2021-09-21 16:46:02+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-09-21 16:46:06+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Aborted,2021-09-21 18:44:45+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-09-22 17:04:35+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Complete,2021-09-22 19:59:43+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-09-24 16:44:07+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Complete,2021-09-24 21:07:27+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-09-26 20:53:01+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Aborted,2021-09-26 23:26:29+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-09-27 15:33:59+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Complete,2021-09-27 23:34:00+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-09-29 15:39:09+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Complete,2021-10-01 22:15:36+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-10-02 16:03:49+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Complete,2021-10-02 17:55:40+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-10-03 00:50:55+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Aborted,2021-10-03 06:47:54+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-10-03 18:49:37+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Aborted,2021-10-03 23:10:45+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-10-04 16:37:35+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Complete,2021-10-04 22:46:12+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-10-06 15:38:58+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Complete,2021-10-06 21:00:33+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-10-07 18:16:15+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Complete,2021-10-07 21:27:38+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-10-11 15:34:41+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Complete,2021-10-11 23:22:29+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-10-12 19:43:17+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Aborted,2021-10-12 22:23:10+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-10-13 18:54:50+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Complete,2021-10-13 23:13:32+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-10-15 16:49:20+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Aborted,2021-10-15 16:49:47+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-10-15 18:00:49+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Aborted,2021-10-15 22:31:42+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-10-16 19:15:06+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Aborted,2021-10-16 20:04:17+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-10-17 16:54:28+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Aborted,2021-10-17 17:41:35+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-10-18 15:50:20+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Aborted,2021-10-18 23:34:27+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-10-19 18:09:02+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Aborted,2021-10-19 22:28:28+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-10-22 16:22:52+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Aborted,2021-10-22 17:48:37+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-10-22 20:02:48+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Aborted,2021-10-22 21:21:11+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-10-26 16:24:57+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Aborted,2021-10-26 16:28:12+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-10-26 16:29:22+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Aborted,2021-10-26 21:29:02+00:00
d44b765e-d86f-46f8-ba46-8cd913c49285,Active,2021-10-26 21:51:16+00:00
